ano,mes,sigla_uf,id_municipio,id_estabelecimento_cnes,tipo_unidade,id_natureza_juridica,quantidade_leito_cirurgico,quantidade_leito_clinico,quantidade_leito_complementar,indicador_atencao_ambulatorial
2024,1,SP,3502804,2059320,73,1244,0,0,0,1
2024,1,SP,3529005,6750311,73,2143,0,0,0,1
2024,1,SP,3542008,0613819,73,3999,0,0,0,1
2024,1,SP,3552205,7554044,73,2143,0,0,0,1
2024,1,SP,3517604,3624285,73,1244,0,0,0,1
2024,1,SP,3541406,9545328,73,1244,0,0,0,1
2024,1,SP,3542602,7617577,74,1244,0,0,0,1
2024,1,SP,3536802,0373346,74,1244,0,0,0,0
2024,1,SP,3530508,9409548,74,1244,0,0,0,1
2024,1,SP,3514601,7539592,74,1244,0,0,0,1
2024,1,SP,3531902,7741626,74,1244,0,0,0,1
2024,1,SP,3553104,9031405,74,1244,0,0,0,1
2024,1,SP,3503208,4228014,74,1244,0,0,0,1
2024,1,SP,3549003,9822798,74,1244,0,0,0,1
2024,1,SP,3517307,7832494,74,1244,0,0,0,1
2024,1,SP,3556305,2916312,74,1244,0,0,0,1
2024,1,SP,3507308,0953369,74,1244,0,0,0,1
2024,1,SP,3514106,7839154,74,1244,0,0,0,1
2024,1,SP,3505807,0154547,74,1244,0,0,0,1
2024,1,SP,3527405,7525664,74,1244,0,0,0,1
2024,1,SP,3500105,9943854,74,1244,0,0,0,1
2024,1,SP,3534906,6871283,74,1244,0,0,0,1
2024,1,SP,3541406,9510443,74,1244,0,0,0,1
2024,1,SP,3539202,7940262,74,1244,0,0,0,0
2024,1,SP,3554300,7429363,74,1244,0,0,0,1
2024,1,SP,3529203,9768572,74,1244,0,0,0,0
2024,1,SP,3502408,6871151,74,1244,0,0,0,0
2024,1,SP,3534500,6900321,74,1244,0,0,0,1
2024,1,SP,3553955,2816903,74,1244,0,0,0,1
2024,1,SP,3535309,7668619,74,1244,0,0,0,0
2024,1,SP,3501707,9087796,74,1244,0,0,0,1
2024,1,SP,3501509,9711554,74,1244,0,0,0,1
2024,1,SP,3509007,9864571,76,1244,0,0,0,0
2024,1,SP,3548708,5991439,76,1244,0,0,0,1
2024,1,SP,3503208,6395961,76,1244,0,0,0,0
2024,1,SP,3515509,6784437,76,1244,0,0,0,1
2024,1,SP,3504503,6975925,76,1244,0,0,0,1
2024,1,SP,3550308,7464754,77,2062,0,0,0,1
2024,1,SP,3550308,0135437,77,2135,0,0,0,1
2024,1,SP,3550308,7659857,77,2062,0,0,0,1
2024,1,SP,3550308,4345312,77,2062,0,0,0,1
2024,1,SP,3550308,9955534,77,2062,0,0,0,1
2024,1,SP,3550308,9965130,77,3999,0,0,0,1
2024,1,SP,3550308,0788597,77,2062,0,0,0,0
2024,1,SP,3550308,9360573,77,2062,0,0,0,1
2024,1,SP,3548807,4377362,77,2062,0,0,0,1
2024,1,SP,3509502,3469638,77,2062,0,0,0,1
2024,1,SP,3525904,9073442,77,2054,0,0,0,1
2024,1,SP,3525904,6479294,77,2054,0,0,0,1
2024,1,SP,3523909,0374067,77,2062,0,0,0,1
2024,1,SP,3549102,7593007,77,2062,0,0,0,1
2024,1,SP,3501905,9743006,77,2135,0,0,0,1
2024,1,SP,3543402,7417764,77,2062,0,0,0,1
2024,1,SP,3524105,7123884,77,2062,0,0,0,1
2024,1,SP,3524303,4109953,77,2062,0,0,0,1
2024,1,SP,3515509,0606928,77,1244,0,0,0,1
2024,1,SP,3502804,6536689,77,2062,0,0,0,1
2024,1,SP,3502804,7905149,77,2062,0,0,0,1
2024,1,SP,3527702,4246349,77,2135,0,0,0,1
2024,1,SP,3555000,7114621,77,2240,0,0,0,1
2024,1,SP,3546405,0190829,77,2143,0,0,0,1
2024,1,SP,3549706,7970846,78,2240,0,0,0,1
2024,1,SP,3550308,2032759,80,1023,0,0,0,1
2024,1,SP,3550308,4050363,80,1031,0,0,0,1
2024,1,SP,3550308,2091771,80,1031,0,0,0,1
2024,1,SP,3543402,2746263,80,1023,0,0,0,1
2024,1,SP,3505500,2092581,80,1244,0,0,0,1
2024,1,SP,3549805,5505860,80,1244,0,0,0,1
2024,1,SP,3515509,2060310,80,1244,0,0,0,1
2024,1,SP,3550308,9535764,81,1023,0,0,0,1
2024,1,SP,3505708,7896336,81,1244,0,0,0,1
2024,1,SP,3523107,6899811,81,1244,0,0,0,1
2024,1,SP,3547809,2982897,81,1244,0,0,0,0
2024,1,SP,3548500,7162898,81,1244,0,0,0,1
2024,1,SP,3524402,9945520,81,1244,0,0,0,1
2024,1,SP,3545803,7632517,81,1244,0,0,0,1
2024,1,SP,3524709,7636237,81,1244,0,0,0,1
2024,1,SP,3505906,9215913,81,1244,0,0,0,0
2024,1,SP,3545605,7172796,81,1244,0,0,0,1
2024,1,SP,3502804,7185251,81,1023,0,0,0,0
2024,1,SP,3537305,3373053,81,1210,0,0,0,1
2024,1,SP,3526506,7626320,81,1244,0,0,0,1
2024,1,SP,3532108,7535198,81,1244,0,0,0,1
2024,1,SP,3506003,6489362,81,1244,0,0,0,1
2024,1,SP,3534609,6403042,81,1244,0,0,0,1
2024,1,SP,3537909,7190018,81,1244,0,0,0,1
2024,1,SP,3502903,7189346,81,1244,0,0,0,1
2024,1,SP,3541653,7161565,81,1244,0,0,0,1
2024,1,SP,3522158,7177550,81,1244,0,0,0,1
2024,1,SP,3542800,7161484,81,1244,0,0,0,1
2024,1,SP,3543006,7188072,81,1244,0,0,0,1
2024,1,SP,3511508,7187378,81,1244,0,0,0,1
2024,1,SP,3550100,4217527,81,1244,0,0,0,1
2024,1,SP,3519204,7644019,82,3999,0,0,0,1
2024,1,SP,3507506,7547293,82,1023,0,0,0,1
2024,1,SP,3550308,0087238,83,2062,0,0,0,0
2024,1,SP,3522208,9858784,83,2062,0,0,0,1
2024,1,SP,3554102,0796433,83,2135,0,0,0,0
2024,1,SP,3554102,0838756,83,3999,0,0,0,0
2024,1,SP,3524402,9271414,83,3999,0,0,0,0
2024,1,SP,3509502,9868453,83,3999,0,0,0,1
2024,1,SP,3509502,6470491,83,3999,0,0,0,1
2024,1,SP,3509502,0644897,83,3999,0,0,0,0
2024,1,SP,3543402,9842292,83,2135,0,0,0,1
2024,1,SP,3543402,9892648,83,3999,0,0,0,1
2024,1,SP,3516200,6728219,83,3999,0,0,0,0
2024,1,SP,3519600,9876162,83,3069,0,0,0,1
2024,1,SP,3531308,0645478,83,2062,0,0,0,1
2024,1,SP,3550605,9926062,83,2135,0,0,0,1
2024,1,SP,3502200,2898675,83,3999,0,0,0,0
2024,1,SP,3522406,9646450,83,3999,0,0,0,1
2024,1,SP,3522406,9417974,83,3999,0,0,0,0
2024,1,SP,3503406,0452254,83,2062,0,0,0,0
2024,1,SP,3550308,0454168,84,1031,0,0,0,1
2024,1,SP,3550308,6484913,84,3069,0,0,0,1
2024,1,SP,3556453,0456888,84,1244,0,0,0,1
2024,1,SP,3503901,0462969,84,1244,0,0,0,0
2024,1,SP,3539806,9815333,84,1244,0,0,0,0
2024,1,SP,3530607,0950653,84,1244,0,0,0,1
2024,1,SP,3530607,0100919,84,1023,0,0,0,1
2024,1,SP,3545001,2773910,84,1244,0,0,0,1
2024,1,SP,3513801,0100250,84,1244,0,0,0,1
2024,1,SP,3540754,0602051,84,2062,0,0,0,1
2024,1,SP,3513405,0462039,84,1244,0,0,0,1
2024,1,SP,3507605,0118230,84,1244,0,0,0,1
2024,1,SP,3509502,3946037,84,1244,0,0,0,1
2024,1,SP,3556503,0064262,84,1244,0,0,0,0
2024,1,SP,3524006,0109169,84,1244,0,0,0,1
2024,1,SP,3545803,5326435,84,1244,0,0,0,1
2024,1,SP,3543907,6340571,84,1155,0,0,0,0
2024,1,SP,3530805,4427637,84,1244,0,0,0,0
2024,1,SP,3524709,9786384,84,1244,0,0,0,1
2024,1,SP,3531902,7332971,84,2135,0,0,0,0
2024,1,SP,3505500,0157821,84,1244,0,0,0,0
2024,1,SP,3506003,0462926,84,1244,0,0,0,0
2024,1,SP,3534906,4451198,84,2062,0,0,0,1
2024,1,SP,3552205,0208817,84,1023,0,0,0,0
2024,1,SP,3557006,0113379,84,1244,0,0,0,0
2024,1,SP,3550209,4119878,84,1244,0,0,0,0
2024,1,SP,3507001,0113190,84,1244,0,0,0,1
2024,1,SP,3526803,2956543,84,1244,0,0,0,1
2024,1,SP,3504008,0117323,84,1244,0,0,0,0
2024,1,SP,3501707,4205545,84,1244,0,0,0,0
2024,1,SP,3501707,7114680,84,1244,0,0,0,1
2024,1,SP,3550308,3307972,85,2240,0,0,0,0
2024,1,SP,3518800,0878073,85,2062,0,0,0,1
2024,1,SP,3530607,4448723,85,2240,0,0,0,1
2024,1,SP,3548500,4294289,85,2062,0,0,0,1
2024,1,SP,3542602,0513466,85,2062,0,0,0,1
2024,1,SP,3520426,9902732,85,1244,0,0,0,0
2024,1,SP,3554102,4087380,85,2062,0,0,0,1
2024,1,SP,3520202,0199222,85,1244,0,0,0,0
2024,1,SP,3525904,4313798,85,2062,0,0,0,1
2024,1,SP,3545209,0505919,85,2062,0,0,0,1
2024,1,SP,3520509,0932566,85,2062,0,0,0,1
2024,1,SP,3501608,3038564,85,2240,0,0,0,1
2024,1,SP,3539301,4301595,85,2062,0,0,0,1
2024,1,SP,3530706,0047597,85,2062,0,0,0,1
2024,1,SP,3543402,3039498,85,2062,0,0,0,1
2024,1,SP,3525706,9463003,85,2135,0,0,0,1
2024,1,SP,3553500,0115096,85,1244,0,0,0,1
2024,1,SP,3504008,9493085,85,2062,0,0,0,1
2024,1,SP,3523206,4222865,85,2062,0,0,0,1
2021,1,SP,3505708,0424935,1,1244,0,0,0,1
2021,1,SP,3515103,7685459,1,1244,0,0,0,1
2021,1,SP,3530607,2773317,1,1244,0,0,0,1
2021,1,SP,3548807,6872999,1,1244,0,0,0,1
2021,1,SP,3505401,2072602,1,1244,0,0,0,1
2021,1,SP,3532306,4048954,1,1244,0,0,0,1
2021,1,SP,3548203,2069725,1,1244,0,0,0,1
2021,1,SP,3548609,7636938,1,1244,0,0,0,1
2021,1,SP,3518404,2036207,1,1244,0,0,0,1
2021,1,SP,3540754,3018350,1,1023,0,0,0,1
2021,1,SP,3544301,5415500,1,1244,0,0,0,1
2021,1,SP,3523909,0214434,1,1244,0,0,0,1
2021,1,SP,3543907,9895922,1,1147,0,0,0,1
2021,1,SP,3510807,2782855,1,1023,0,0,0,1
2021,1,SP,3524709,6436757,1,1244,0,0,0,1
2021,1,SP,3531506,2053535,1,1244,0,0,0,1
2021,1,SP,3554409,2054949,1,1244,0,0,0,1
2021,1,SP,3507407,3471748,1,1244,0,0,0,1
2021,1,SP,3533502,2057484,1,1244,0,0,0,1
2021,1,SP,3532504,2053926,1,1244,0,0,0,1
2021,1,SP,3553401,2050161,1,1244,0,0,0,1
2021,1,SP,3553401,2041006,1,1244,0,0,0,1
2021,1,SP,3533007,2036096,1,1244,0,0,0,1
2021,1,SP,3535002,6084540,1,1244,0,0,0,1
2021,1,SP,3515509,0205613,1,1244,0,0,0,1
2021,1,SP,3534757,2067447,1,1244,0,0,0,1
2021,1,SP,3524808,2093545,1,1244,0,0,0,1
2021,1,SP,3502804,2047861,1,1244,0,0,0,1
2021,1,SP,3548054,2046830,1,1244,0,0,0,1
2021,1,SP,3517307,2092727,1,1244,0,0,0,1
2021,1,SP,3530102,2061643,1,1244,0,0,0,1
2021,1,SP,3514403,9006605,1,3999,0,0,0,1
2021,1,SP,3502200,2073900,1,1244,0,0,0,1
2021,1,SP,3502200,2064251,1,1244,0,0,0,1
2021,1,SP,3554003,5094283,1,1244,0,0,0,1
2021,1,SP,3508009,2096153,1,1244,0,0,0,1
2021,1,SP,3508009,2053438,1,1244,0,0,0,1
2021,1,SP,3504503,6639666,1,1244,0,0,0,1
2021,1,SP,3515350,2751305,1,1244,0,0,0,1
2021,1,SP,3502408,2044676,1,1244,0,0,0,1
2021,1,SP,3535309,2051192,1,1244,0,0,0,1
2021,1,SP,3550308,2029618,2,1031,0,0,0,1
2021,1,SP,3550308,2788144,2,1031,0,0,0,1
2021,1,SP,3550308,2786834,2,1031,0,0,0,1
2021,1,SP,3550308,2788357,2,1031,0,0,0,1
2021,1,SP,3550308,2091712,2,1031,0,0,0,1
2021,1,SP,3550308,2786869,2,1031,0,0,0,1
2021,1,SP,3550308,6148344,2,1031,0,0,0,1
2021,1,SP,3550308,9986898,2,1031,0,0,0,1
2021,1,SP,3550308,6879810,2,1031,0,0,0,1
2021,1,SP,3550308,4049977,2,1031,0,0,0,1
2021,1,SP,3550308,2789272,2,1031,0,0,0,1
2021,1,SP,3550308,3738582,2,1031,0,0,0,1
2021,1,SP,3550308,2752182,2,1031,0,0,0,1
2021,1,SP,3550308,2788195,2,1031,0,0,0,1
2021,1,SP,3550308,5074479,2,2054,0,0,0,1
2021,1,SP,3550308,2752352,2,1031,0,0,0,1
2021,1,SP,3550308,2787865,2,1031,0,0,0,1
2021,1,SP,3550308,2027070,2,1031,0,0,0,1
2021,1,SP,3550308,4050002,2,1031,0,0,0,1
2021,1,SP,3550308,2787857,2,1031,0,0,0,1
2021,1,SP,3550308,2787091,2,1031,0,0,0,1
2021,1,SP,3550308,2027046,2,1031,0,0,0,1
2021,1,SP,3550308,7889844,2,1031,0,0,0,1
2021,1,SP,3550308,2787822,2,1031,0,0,0,1
2021,1,SP,3550308,4050398,2,1031,0,0,0,1
2021,1,SP,3550308,2788101,2,1031,0,0,0,1
2021,1,SP,3550308,0443174,2,2240,0,0,0,1
2021,1,SP,3550308,2042959,2,1031,0,0,0,1
2021,1,SP,3550308,2788543,2,1031,0,0,0,1
2021,1,SP,3550308,3708411,2,1031,0,0,0,1
2021,1,SP,3550308,0087157,2,2062,0,0,0,1
2021,1,SP,3550308,9129855,2,1031,0,0,0,1
2021,1,SP,3550308,2789299,2,1031,0,0,0,1
2021,1,SP,3550308,6332463,2,1031,0,0,0,1
2021,1,SP,3550308,6332447,2,1031,0,0,0,1
2021,1,SP,3550308,6332471,2,1031,0,0,0,1
2021,1,SP,3550308,3762831,2,1031,0,0,0,1
2021,1,SP,3550308,2788500,2,1031,0,0,0,1
2021,1,SP,3550308,2091348,2,1112,0,0,0,1
2021,1,SP,3550308,2786826,2,1031,0,0,0,1
2021,1,SP,3550308,2788454,2,1031,0,0,0,1
2021,1,SP,3550308,3002543,2,1031,0,0,0,1
2021,1,SP,3534401,0008362,2,1244,0,0,0,1
2021,1,SP,3534401,0008265,2,1244,0,0,0,1
2021,1,SP,3510609,2746859,2,1244,0,0,0,1
2021,1,SP,3510609,9563334,2,2305,0,0,0,1
2021,1,SP,3505708,2024039,2,1244,0,0,0,1
2021,1,SP,3505708,2023946,2,1244,0,0,0,1
2021,1,SP,3547304,3005909,2,1244,0,0,0,1
2021,1,SP,3547304,9956565,2,1244,0,0,0,1
2021,1,SP,3547304,3522997,2,1244,0,0,0,1
2021,1,SP,3547304,7986971,2,1244,0,0,0,1
2021,1,SP,3539103,3211665,2,1244,0,0,0,1
2021,1,SP,3525003,2792192,2,1244,0,0,0,1
2021,1,SP,3525003,9021523,2,1244,0,0,0,1
2021,1,SP,3522505,2746573,2,1244,0,0,0,1
2021,1,SP,3522505,2746646,2,1244,0,0,0,1
2021,1,SP,3522505,5888859,2,1244,0,0,0,1
2021,1,SP,3513009,3316653,2,1244,0,0,0,1
2021,1,SP,3513009,2746468,2,1244,0,0,0,1
2021,1,SP,3552809,3272826,2,1244,0,0,0,1
2021,1,SP,3515004,5401313,2,1244,0,0,0,1
2021,1,SP,3515004,6012957,2,1244,0,0,0,1
2021,1,SP,3522208,2072335,2,1120,0,0,0,1
2021,1,SP,3522208,2086298,2,1120,0,0,0,1
2021,1,SP,3522208,3572587,2,1120,0,0,0,1
2021,1,SP,3549953,2746751,2,1244,0,0,0,1
2021,1,SP,3526209,3077683,2,1244,0,0,0,1
2021,1,SP,3518800,2061090,2,1244,0,0,0,1
2021,1,SP,3518800,2084627,2,1244,0,0,0,1
2021,1,SP,3518800,5501083,2,1244,0,0,0,1
2021,1,SP,3518800,2054493,2,1244,0,0,0,1
2021,1,SP,3518800,5997399,2,1244,0,0,0,1
2021,1,SP,3518800,2040077,2,1244,0,0,0,1
2021,1,SP,3518800,2049570,2,1244,0,0,0,1
2021,1,SP,3518800,5275806,2,1244,0,0,0,1
2021,1,SP,3503901,3044114,2,1244,0,0,0,1
2021,1,SP,3503901,2059304,2,1244,0,0,0,1
2021,1,SP,3546801,3339289,2,1244,0,0,0,1
2021,1,SP,3528502,9094199,2,1244,0,0,0,1
2021,1,SP,3528502,6990878,2,1244,0,0,0,1
2021,1,SP,3509007,2085887,2,1244,0,0,0,1
2021,1,SP,3509205,2096269,2,1244,0,0,0,1
2021,1,SP,3509205,3437280,2,1244,0,0,0,1
2021,1,SP,3516408,2706016,2,1244,0,0,0,1
2021,1,SP,3516408,2706067,2,1244,0,0,0,1
2021,1,SP,3516408,3003256,2,1023,0,0,0,1
2021,1,SP,3516408,2706075,2,1244,0,0,0,1
2021,1,SP,3516408,3608948,2,1023,0,0,0,1
2021,1,SP,3516309,2083809,2,1031,0,0,0,1
2021,1,SP,3516309,2083760,2,1031,0,0,0,1
2021,1,SP,3550308,2819856,2,1031,0,0,0,1
2021,1,SP,3550308,6269567,2,1031,0,0,0,1
2021,1,SP,3550308,2027526,2,1031,0,0,0,1
2021,1,SP,3550308,2788624,2,1031,0,0,0,1
2021,1,SP,3550308,2786729,2,1031,0,0,0,1
2021,1,SP,3550308,2788179,2,1031,0,0,0,1
2021,1,SP,3550308,2774798,2,1031,0,0,0,1
2021,1,SP,3550308,4049853,2,1031,0,0,0,1
2021,1,SP,3550308,2027038,2,1031,0,0,0,1
2021,1,SP,3550308,2787342,2,1031,0,0,0,1
2021,1,SP,3550308,3016935,2,1031,0,0,0,1
2021,1,SP,3539806,2773449,2,1244,0,0,0,1
2021,1,SP,3523107,5996783,2,1244,0,0,0,1
2021,1,SP,3523107,2718766,2,1244,0,0,0,1
2021,1,SP,3552502,6864570,2,1244,0,0,0,1
2021,1,SP,3530607,2773643,2,1244,0,0,0,1
2021,1,SP,3530607,2773635,2,1244,0,0,0,1
2021,1,SP,3506607,2055880,2,1244,0,0,0,1
2021,1,SP,3547809,2065126,2,1244,0,0,0,1
2021,1,SP,3547809,0008885,2,1244,0,0,0,1
2021,1,SP,3547809,0008532,2,1244,0,0,0,1
2021,1,SP,3529401,7064888,2,1244,0,0,0,1
2021,1,SP,3529401,2038986,2,1244,0,0,0,1
2021,1,SP,3544103,7215169,2,1244,0,0,0,1
2021,1,SP,3544103,2748126,2,1244,0,0,0,1
2021,1,SP,3548807,2706423,2,1244,0,0,0,1
2021,1,SP,3548708,2037351,2,1244,0,0,0,1
2021,1,SP,3548708,2045303,2,1244,0,0,0,1
2021,1,SP,3548708,7709188,2,1244,0,0,0,1
2021,1,SP,3548708,6257828,2,1244,0,0,0,1
2021,1,SP,3548708,2045419,2,1244,0,0,0,1
2021,1,SP,3513801,2801221,2,1244,0,0,0,1
2021,1,SP,3513801,2801086,2,1244,0,0,0,1
2021,1,SP,3548500,2029308,2,1244,0,0,0,1
2021,1,SP,3548500,2054205,2,1244,0,0,0,1
2021,1,SP,3551009,2038471,2,1244,0,0,0,1
2021,1,SP,3551009,5048427,2,1244,0,0,0,1
2021,1,SP,3551009,2033275,2,1244,0,0,0,1
2021,1,SP,3551009,3279251,2,1023,0,0,0,1
2021,1,SP,3551009,2033283,2,1244,0,0,0,1
2021,1,SP,3518701,2052423,2,1244,0,0,0,1
2021,1,SP,3518701,5306000,2,1244,0,0,0,1
2021,1,SP,3550704,9592768,2,1244,0,0,0,1
2021,1,SP,3550704,9968768,2,1244,0,0,0,1
2021,1,SP,3550704,7470134,2,1244,0,0,0,1
2021,1,SP,3520400,2031655,2,1244,0,0,0,1
2021,1,SP,3510500,2067692,2,1244,0,0,0,1
2021,1,SP,3555406,6825532,2,1244,0,0,0,1
2021,1,SP,3555406,2070014,2,1244,0,0,0,1
2021,1,SP,3541000,2715988,2,1244,0,0,0,1
2021,1,SP,3541000,0229962,2,1244,0,0,0,1
2021,1,SP,3531100,2088274,2,1244,0,0,0,1
2021,1,SP,3522109,6263097,2,1244,0,0,0,1
2021,1,SP,3542602,2093081,2,1244,0,0,0,1
2021,1,SP,3542602,6317650,2,1244,0,0,0,1
2021,1,SP,3520301,7837593,2,1244,0,0,0,1
2021,1,SP,3520301,2042037,2,1244,0,0,0,1
2021,1,SP,3520301,2042053,2,1244,0,0,0,1
2021,1,SP,3536208,2042150,2,1244,0,0,0,1
2021,1,SP,3505401,2072629,2,1244,0,0,0,1
2021,1,SP,3509908,2081822,2,1244,0,0,0,1
2021,1,SP,3554102,2055325,2,1244,0,0,0,1
2021,1,SP,3554102,2059789,2,1244,0,0,0,1
2021,1,SP,3549904,0008990,2,1244,0,0,0,1
2021,1,SP,3549904,0009199,2,1244,0,0,0,1
2021,1,SP,3549904,0009040,2,1244,0,0,0,1
2021,1,SP,3549904,0025917,2,1244,0,0,0,1
2021,1,SP,3549904,0009474,2,1244,0,0,0,1
2021,1,SP,3549904,0009172,2,1244,0,0,0,1
2021,1,SP,3508504,7002955,2,1244,0,0,0,1
2021,1,SP,3508504,6379265,2,1244,0,0,0,1
2021,1,SP,3538006,2755084,2,1244,0,0,0,1
2021,1,SP,3538006,7718829,2,1244,0,0,0,1
2021,1,SP,3538006,7777019,2,1244,0,0,0,1
2021,1,SP,3548609,2031701,2,1244,0,0,0,1
2021,1,SP,3518404,2060213,2,1244,0,0,0,1
2021,1,SP,3518404,2060248,2,1244,0,0,0,1
2021,1,SP,3518404,9958746,2,1244,0,0,0,1
2021,1,SP,3540754,6871607,2,1244,0,0,0,1
2021,1,SP,3540754,7035934,2,1244,0,0,0,1
2021,1,SP,3502507,7095236,2,1244,0,0,0,1
2021,1,SP,3527207,3500969,2,1244,0,0,0,1
2021,1,SP,3527207,2087138,2,1244,0,0,0,1
2021,1,SP,3527207,2071703,2,1244,0,0,0,1
2021,1,SP,3527207,3458067,2,1244,0,0,0,1
2021,1,SP,3538501,5691109,2,1244,0,0,0,1
2021,1,SP,3508603,3363589,2,1244,0,0,0,1
2021,1,SP,3508603,3363562,2,1244,0,0,0,1
2021,1,SP,3513405,2024462,2,1244,0,0,0,1
2021,1,SP,3507605,2688042,2,1244,0,0,0,1
2021,1,SP,3507605,2688409,2,1244,0,0,0,1
2021,1,SP,3507605,3403904,2,1244,0,0,0,1
2021,1,SP,3507605,2688093,2,1244,0,0,0,1
2021,1,SP,3507605,2688107,2,1244,0,0,0,1
2021,1,SP,3507605,2688360,2,1244,0,0,0,1
2021,1,SP,3507605,2688352,2,1244,0,0,0,1
2021,1,SP,3507605,6347789,2,1244,0,0,0,1
2021,1,SP,3554953,2065339,2,1244,0,0,0,1
2021,1,SP,3538600,2784467,2,1244,0,0,0,1
2021,1,SP,3509502,2037262,2,1244,0,0,0,1
2021,1,SP,3509502,0411191,2,1244,0,0,0,1
2021,1,SP,3509502,3385116,2,1244,0,0,0,1
2021,1,SP,3509502,6028179,2,1244,0,0,0,1
2021,1,SP,3536505,2075946,2,1244,0,0,0,1
2021,1,SP,3503802,2750031,2,1244,0,0,0,1
2021,1,SP,3552403,2050625,2,1244,0,0,0,1
2021,1,SP,3552403,2027895,2,1244,0,0,0,1
2021,1,SP,3519071,3007987,2,1023,0,0,0,1
2021,1,SP,3531803,5499720,2,1244,0,0,0,1
2021,1,SP,3525904,2705141,2,1244,0,0,0,1
2021,1,SP,3525904,2701324,2,1244,0,0,0,1
2021,1,SP,3525904,2705117,2,1244,0,0,0,1
2021,1,SP,3556503,3706494,2,1244,0,0,0,1
2021,1,SP,3525201,3174700,2,1244,0,0,0,1
2021,1,SP,3525201,0079278,2,1244,0,0,0,1
2021,1,SP,3523404,7774702,2,1244,0,0,0,1
2021,1,SP,3523404,7284195,2,1244,0,0,0,1
2021,1,SP,3523404,2072742,2,1244,0,0,0,1
2021,1,SP,3556206,2097818,2,1244,0,0,0,1
2021,1,SP,3556701,2057956,2,1244,0,0,0,1
2021,1,SP,3523909,6145337,2,1244,0,0,0,1
2021,1,SP,3545209,2040034,2,1244,0,0,0,1
2021,1,SP,3520509,2085666,2,1244,0,0,0,1
2021,1,SP,3514908,7235917,2,1244,0,0,0,1
2021,1,SP,3542107,7489250,2,1244,0,0,0,1
2021,1,SP,3530904,2785447,2,1244,0,0,0,1
2021,1,SP,3533403,7024789,2,1244,0,0,0,1
2021,1,SP,3538709,3057100,2,1244,0,0,0,1
2021,1,SP,3538709,2044803,2,1244,0,0,0,1
2021,1,SP,3538709,2033151,2,1244,0,0,0,1
2021,1,SP,3538709,7528434,2,1244,0,0,0,1
2021,1,SP,3538709,3057003,2,1244,0,0,0,1
2021,1,SP,3538709,2060000,2,1244,0,0,0,1
2021,1,SP,3538709,3057054,2,1244,0,0,0,1
2021,1,SP,3545803,3000699,2,1244,0,0,0,1
2021,1,SP,3501608,2047020,2,1244,0,0,0,1
2021,1,SP,3501608,2028042,2,1244,0,0,0,1
2021,1,SP,3501608,2075040,2,1244,0,0,0,1
2021,1,SP,3501608,2047993,2,1244,0,0,0,1
2021,1,SP,3526902,3541118,2,1244,0,0,0,1
2021,1,SP,3526902,2038900,2,1244,0,0,0,1
2021,1,SP,3512407,7411006,2,1244,0,0,0,1
2021,1,SP,3543907,2031922,2,1155,0,0,0,1
2021,1,SP,3543907,9523200,2,1155,0,0,0,1
2021,1,SP,3543907,2033186,2,1155,0,0,0,1
2021,1,SP,3543907,2055902,2,1155,0,0,0,1
2021,1,SP,3550407,3674495,2,1244,0,0,0,1
2021,1,SP,3523602,2068893,2,1244,0,0,0,1
2021,1,SP,3548906,2041286,2,1244,0,0,0,1
2021,1,SP,3548906,2083558,2,1244,0,0,0,1
2021,1,SP,3548906,2028522,2,1244,0,0,0,1
2021,1,SP,3542909,2747499,2,1244,0,0,0,1
2021,1,SP,3503307,2066769,2,1244,0,0,0,1
2021,1,SP,3526704,2088002,2,1244,0,0,0,1
2021,1,SP,3539301,2748665,2,1244,0,0,0,1
2021,1,SP,3546306,2031795,2,1244,0,0,0,1
2021,1,SP,3547502,2774682,2,1244,0,0,0,1
2021,1,SP,3513702,9646485,2,1244,0,0,0,1
2021,1,SP,3549706,9628681,2,1244,0,0,0,1
2021,1,SP,3530508,6387853,2,1244,0,0,0,1
2021,1,SP,3530508,2048949,2,1244,0,0,0,1
2021,1,SP,3530508,2025108,2,1244,0,0,0,1
2021,1,SP,3530508,2072157,2,1244,0,0,0,1
2021,1,SP,3530508,2056054,2,1244,0,0,0,1
2021,1,SP,3513900,2782898,2,1244,0,0,0,1
2021,1,SP,3531209,2084678,2,1244,0,0,0,1
2021,1,SP,3531209,2749610,2,1244,0,0,0,1
2021,1,SP,3519055,7971184,2,1244,0,0,0,1
2021,1,SP,3530706,7210167,2,1244,0,0,0,1
2021,1,SP,3549102,2040301,2,1244,0,0,0,1
2021,1,SP,3501905,0191515,2,1244,0,0,0,1
2021,1,SP,3501905,2040522,2,1244,0,0,0,1
2021,1,SP,3524709,9784551,2,1244,0,0,0,1
2021,1,SP,3524709,2022303,2,1244,0,0,0,1
2021,1,SP,3537107,6518664,2,1244,0,0,0,1
2021,1,SP,3537107,2028301,2,1244,0,0,0,1
2021,1,SP,3537107,0421154,2,1244,0,0,0,1
2021,1,SP,3551603,7551371,2,1244,0,0,0,1
2021,1,SP,3551603,2749955,2,1244,0,0,0,1
2021,1,SP,3552106,9005242,2,1244,0,0,0,1
2021,1,SP,3552106,2061430,2,1244,0,0,0,1
2021,1,SP,3552106,2034085,2,1244,0,0,0,1
2021,1,SP,3522604,6924549,2,1244,0,0,0,1
2021,1,SP,3522604,2030667,2,1244,0,0,0,1
