ano,sigla_uf,id_municipio,populacao
2022,SP,3538006,165428
2022,SP,3538105,14542
2022,SP,3538204,15224
2022,SP,3538303,3264
2022,SP,3538501,12490
2022,SP,3538600,26029
2022,SP,3538709,423323
2022,SP,3538808,29436
2022,SP,3538907,22431
2022,SP,3539004,10885
2022,SP,3539103,18370
2022,SP,3539202,25348
2022,SP,3539301,73545
2022,SP,3539400,15108
2022,SP,3539509,33674
2022,SP,3539608,4389
2022,SP,3539707,3025
2022,SP,3539806,103765
2022,SP,3539905,5592
2022,SP,3540002,20196
2022,SP,3540101,3395
2022,SP,3540200,37607
2022,SP,3540259,4127
2022,SP,3540309,2387
2022,SP,3540408,4127
2022,SP,3540507,10451
2022,SP,3540606,56497
2022,SP,3540705,52649
2022,SP,3540754,20392
2022,SP,3540804,18496
2022,SP,3540853,2578
2022,SP,3540903,17078
2022,SP,3541000,349935
2022,SP,3541059,5126
2022,SP,3541109,3804
2022,SP,3541208,14490
2022,SP,3541307,39505
2022,SP,3541406,225668
2022,SP,3541505,35201
2022,SP,3541604,35131
2022,SP,3541653,3405
2022,SP,3541703,13163
2022,SP,3541802,3265
2022,SP,3541901,9159
2022,SP,3542008,7038
2022,SP,3542107,8965
2022,SP,3542206,28588
2022,SP,3542305,4494
2022,SP,3542404,20145
2022,SP,3542503,7662
2022,SP,3542602,59947
2022,SP,3542701,6404
2022,SP,3542800,3132
2022,SP,3542909,10989
2022,SP,3543006,18627
2022,SP,3543105,4608
2022,SP,3543204,4677
2022,SP,3543238,2025
2022,SP,3543253,7450
2022,SP,3543303,115559
2022,SP,3543402,698642
2022,SP,3543501,5599
2022,SP,3543600,4049
2022,SP,3543709,9098
2022,SP,3543808,9259
2022,SP,3543907,201418
2022,SP,3544004,31328
2022,SP,3544103,44170
2022,SP,3544202,10309
2022,SP,3544251,17440
2022,SP,3544301,10832
2022,SP,3544400,2700
2022,SP,3544509,3833
2022,SP,3544608,5112
2022,SP,3544707,2474
2022,SP,3544806,6437
2022,SP,3544905,11411
2022,SP,3545001,15202
2022,SP,3545100,4808
2022,SP,3545159,8161
2022,SP,3545209,134319
2022,SP,3545308,43748
2022,SP,3545407,9050
2022,SP,3545506,3645
2022,SP,3545605,14018
2022,SP,3545704,6393
2022,SP,3545803,183347
2022,SP,3546009,13975
2022,SP,3546108,2598
2022,SP,3546207,4277
2022,SP,3546256,2116
2022,SP,3546306,28864
2022,SP,3546405,46442
2022,SP,3546504,6118
2022,SP,3546603,34794
2022,SP,3546702,23611
2022,SP,3546801,53174
2022,SP,3546900,7149
2022,SP,3547007,5243
2022,SP,3547106,2956
2022,SP,3547205,1670
2022,SP,3547304,154105
2022,SP,3547403,2733
2022,SP,3547502,24833
2022,SP,3547601,23411
2022,SP,3547650,1645
2022,SP,3547700,17963
2022,SP,3547809,748919
2022,SP,3547908,6775
2022,SP,3548005,23244
2022,SP,3548054,8379
2022,SP,3548104,6126
2022,SP,3548203,7133
2022,SP,3548302,3000
2022,SP,3548401,3899
2022,SP,3548500,418608
2022,SP,3548609,11674
2022,SP,3548708,810729
2022,SP,3548807,165655
2022,SP,3548906,254857
2022,SP,3549003,2602
2022,SP,3549102,92547
2022,SP,3549201,2580
2022,SP,3549250,1846
2022,SP,3549300,2242
2022,SP,3549409,48558
2022,SP,3549508,7626
2022,SP,3549607,3853
2022,SP,3549706,52205
2022,SP,3549805,480393
2022,SP,3549904,697054
2022,SP,3549953,16067
2022,SP,3550001,10337
2022,SP,3550100,37289
2022,SP,3550209,32039
2022,SP,3550308,11451999
2022,SP,3550407,38256
2022,SP,3550506,7217
2022,SP,3550605,79484
2022,SP,3550704,81595
2022,SP,3550803,10441
2022,SP,3550902,13442
2022,SP,3551009,329911
2022,SP,3551108,10369
2022,SP,3551207,3704
2022,SP,3551306,3130
2022,SP,3551405,12746
2022,SP,3551504,43909
2022,SP,3551603,29894
2022,SP,3551702,126887
2022,SP,3551801,12730
2022,SP,3551900,14576
2022,SP,3552007,6186
2022,SP,3552106,40122
2022,SP,3552205,723682
2022,SP,3552304,7355
2022,SP,3552403,279545
2022,SP,3552502,307429
2022,SP,3552551,3408
2022,SP,3552601,11323
2022,SP,3552700,14769
2022,SP,3552809,273542
2022,SP,3552908,6260
2022,SP,3553005,12669
2022,SP,3553104,5677
2022,SP,3553203,6548
2022,SP,3553302,21435
2022,SP,3553401,25265
2022,SP,3553500,7996
2022,SP,3553609,11816
2022,SP,3553658,2619
2022,SP,3553708,52260
2022,SP,3553807,24350
2022,SP,3553856,6876
2022,SP,3553906,6536
2022,SP,3553955,14882
2022,SP,3554003,123942
2022,SP,3554102,310739
2022,SP,3554201,4127
2022,SP,3554300,22173
2022,SP,3554409,7904
2022,SP,3554508,37663
2022,SP,3554607,2464
2022,SP,3554656,2046
2022,SP,3554706,9335
2022,SP,3554755,1682
2022,SP,3554805,51173
2022,SP,3554904,6804
2022,SP,3554953,6778
2022,SP,3555000,63928
2022,SP,3555109,15854
2022,SP,3555208,1818
2022,SP,3555307,1669
2022,SP,3555356,5365
2022,SP,3555406,92981
2022,SP,3555505,5132
2022,SP,3555604,10394
2022,SP,3555703,1603
2022,SP,3555802,8833
2022,SP,3555901,1387
2022,SP,3556008,13744
2022,SP,3556107,14098
2022,SP,3556206,126373
2022,SP,3556305,24241
2022,SP,3556354,10512
2022,SP,3556404,40133
2022,SP,3556453,50415
2022,SP,3556503,115771
2022,SP,3556602,10176
2022,SP,3556701,76540
2022,SP,3556800,17414
2022,SP,3556909,8109
2022,SP,3556958,1794
2022,SP,3557006,127923
2022,SP,3557105,96634
2022,SP,3557154,2692
2022,SP,3557204,12211
2022,SP,3557303,11295
2023,SP,3500105,34687
2023,SP,3500204,4351
2023,SP,3500303,32072
2023,SP,3500402,7369
2023,SP,3500501,17930
2023,SP,3500550,7177
2023,SP,3500600,2780
2023,SP,3500709,37680
2023,SP,3500758,6141
2023,SP,3500808,4445
2023,SP,3500907,3451
2023,SP,3501004,16818
2023,SP,3501103,3841
2023,SP,3501152,17301
2023,SP,3501202,3915
2023,SP,3501301,27255
2023,SP,3501400,4808
2023,SP,3501509,2885
2023,SP,3501608,237240
2023,SP,3501707,33019
2023,SP,3501806,5870
2023,SP,3501905,68008
2023,SP,3502002,4589
2023,SP,3502101,59783
2023,SP,3502200,24022
2023,SP,3502309,5674
2023,SP,3502408,4023
2023,SP,3502507,32569
2023,SP,3502606,4086
2023,SP,3502705,24585
2023,SP,3502754,21522
2023,SP,3502804,200124
2023,SP,3502903,32443
2023,SP,3503000,5420
2023,SP,3503109,6885
2023,SP,3503158,2330
2023,SP,3503208,242228
2023,SP,3503307,130866
2023,SP,3503356,2044
2023,SP,3503406,8130
2023,SP,3503505,3577
2023,SP,3503604,10130
2023,SP,3503703,7602
2023,SP,3503802,51456
2023,SP,3503901,86678
2023,SP,3503950,1842
2023,SP,3504008,101409
2023,SP,3504107,158647
2023,SP,3504206,13692
2023,SP,3504305,4483
2023,SP,3504404,11263
2023,SP,3504503,92805
2023,SP,3504602,27260
2023,SP,3504701,3887
2023,SP,3504800,9596
2023,SP,3504909,9969
2023,SP,3505005,3531
2023,SP,3505104,5640
2023,SP,3505203,31595
2023,SP,3505302,34346
2023,SP,3505351,5179
2023,SP,3505401,6876
2023,SP,3505500,122485
2023,SP,3505609,32092
2023,SP,3505708,316473
2023,SP,3505807,21503
2023,SP,3505906,58402
2023,SP,3506003,379146
2023,SP,3506102,76373
2023,SP,3506201,2606
2023,SP,3506300,11607
2023,SP,3506359,64188
2023,SP,3506409,7319
2023,SP,3506508,118979
2023,SP,3506607,29683
2023,SP,3506706,12978
2023,SP,3506805,11259
2023,SP,3506904,10460
2023,SP,3507001,61081
2023,SP,3507100,22006
2023,SP,3507159,3555
2023,SP,3507209,907
2023,SP,3507308,4715
2023,SP,3507407,14226
2023,SP,3507456,2713
2023,SP,3507506,145155
2023,SP,3507605,176811
2023,SP,3507704,5356
2023,SP,3507753,2565
2023,SP,3507803,25201
2023,SP,3507902,23898
2023,SP,3508009,20250
2023,SP,3508108,17210
2023,SP,3508207,4356
2023,SP,3508306,4299
2023,SP,3508405,47011
2023,SP,3508504,96202
2023,SP,3508603,31564
2023,SP,3508702,17101
2023,SP,3508801,16654
2023,SP,3508900,3712
2023,SP,3509007,95032
2023,SP,3509106,5466
2023,SP,3509205,92689
2023,SP,3509254,28515
2023,SP,3509304,9133
2023,SP,3509403,23830
2023,SP,3509452,5954
2023,SP,3509502,1139047
2023,SP,3509601,77632
2023,SP,3509700,46974
2023,SP,3509809,4888
2023,SP,3509908,12289
2023,SP,3509957,4931
2023,SP,3510005,29449
2023,SP,3510104,2889
2023,SP,3510153,6283
2023,SP,3510203,46337
2023,SP,3510302,22866
2023,SP,3510401,50068
2023,SP,3510500,134873
2023,SP,3510609,386984
2023,SP,3510708,11345
2023,SP,3510807,28083
2023,SP,3510906,2799
2023,SP,3511003,19977
2023,SP,3511102,115791
2023,SP,3511201,7003
2023,SP,3511300,12618
2023,SP,3511409,21469
2023,SP,3511508,44695
2023,SP,3511607,19048
2023,SP,3511706,15535
2023,SP,3511904,6982
2023,SP,3512001,18486
2023,SP,3512100,6629
2023,SP,3512209,28101
2023,SP,3512308,15232
2023,SP,3512407,24514
2023,SP,3512506,5400
2023,SP,3512605,4280
2023,SP,3512704,4195
2023,SP,3512803,59773
2023,SP,3512902,8719
2023,SP,3513009,274413
2023,SP,3513108,33281
2023,SP,3513207,9272
2023,SP,3513306,2108
2023,SP,3513405,74961
2023,SP,3513504,112476
2023,SP,3513603,22110
2023,SP,3513702,31756
2023,SP,3513801,393237
2023,SP,3513850,1620
2023,SP,3513900,11158
2023,SP,3514007,8759
2023,SP,3514106,24510
2023,SP,3514205,2207
2023,SP,3514304,8096
2023,SP,3514403,45474
2023,SP,3514502,12328
2023,SP,3514601,9471
2023,SP,3514700,6205
2023,SP,3514809,13069
2023,SP,3514908,17699
2023,SP,3514924,3138
2023,SP,3514957,2323
2023,SP,3515004,250691
2023,SP,3515103,66970
2023,SP,3515129,3014
2023,SP,3515152,19566
2023,SP,3515186,39816
2023,SP,3515194,4157
2023,SP,3515202,9417
2023,SP,3515301,2703
2023,SP,3515350,7924
2023,SP,3515400,16641
2023,SP,3515509,71186
2023,SP,3515608,5942
2023,SP,3515657,1656
2023,SP,3515707,179198
2023,SP,3515806,1487
2023,SP,3515905,2733
2023,SP,3516002,12958
2023,SP,3516101,3851
2023,SP,3516200,352536
2023,SP,3516309,165139
2023,SP,3516408,144849
2023,SP,3516507,2763
2023,SP,3516606,6380
2023,SP,3516705,42110
2023,SP,3516804,3252
2023,SP,3516853,4702
2023,SP,3516903,10312
2023,SP,3517000,10232
2023,SP,3517109,4138
2023,SP,3517208,11239
2023,SP,3517307,5512
2023,SP,3517406,39279
2023,SP,3517505,21711
2023,SP,3517604,17071
2023,SP,3517703,18606
2023,SP,3517802,7441
2023,SP,3517901,10350
2023,SP,3518008,1968
2023,SP,3518107,6427
2023,SP,3518206,31043
2023,SP,3518305,31236
2023,SP,3518404,118044
2023,SP,3518503,15013
2023,SP,3518602,37498
2023,SP,3518701,287634
2023,SP,3518800,1291771
2023,SP,3518859,7320
2023,SP,3518909,4246
2023,SP,3519006,9125
2023,SP,3519055,15094
2023,SP,3519071,236641
2023,SP,3519105,10437
2023,SP,3519204,6131
2023,SP,3519253,8010
2023,SP,3519303,32178
2023,SP,3519402,11690
2023,SP,3519501,6385
2023,SP,3519600,60033
2023,SP,3519709,75605
2023,SP,3519808,7819
2023,SP,3519907,7619
2023,SP,3520004,23106
2023,SP,3520103,26212
2023,SP,3520202,10605
2023,SP,3520301,29115
2023,SP,3520400,34934
2023,SP,3520426,13419
2023,SP,3520442,25549
2023,SP,3520509,255748
2023,SP,3520608,5090
2023,SP,3520707,4035
2023,SP,3520806,3615
2023,SP,3520905,13712
2023,SP,3521002,36459
2023,SP,3521101,6831
2023,SP,3521150,6761
2023,SP,3521200,4046
2023,SP,3521309,14454
2023,SP,3521408,21967
2023,SP,3521507,6867
2023,SP,3521606,7085
2023,SP,3521705,17983
2023,SP,3521804,25180
2023,SP,3521903,16989
2023,SP,3522000,3618
2023,SP,3522109,112476
2023,SP,3522158,3422
2023,SP,3522208,158522
2023,SP,3522307,157790
2023,SP,3522406,89728
2023,SP,3522505,232297
2023,SP,3522604,72022
2023,SP,3522653,4306
2023,SP,3522703,39493
2023,SP,3522802,14085
2023,SP,3522901,13659
2023,SP,3523008,3979
2023,SP,3523107,369275
2023,SP,3523206,44438
2023,SP,3523305,15528
2023,SP,3523404,121590
2023,SP,3523503,19070
2023,SP,3523602,16148
2023,SP,3523701,5779
2023,SP,3523800,8046
2023,SP,3523909,168240
2023,SP,3524006,70616
2023,SP,3524105,37571
2023,SP,3524204,6221
2023,SP,3524303,71821
2023,SP,3524402,240275
2023,SP,3524501,7613
2023,SP,3524600,16097
2023,SP,3524709,59347
2023,SP,3524808,48776
2023,SP,3524907,6397
2023,SP,3525003,118045
2023,SP,3525102,45282
2023,SP,3525201,37535
2023,SP,3525300,133497
2023,SP,3525409,3863
2023,SP,3525508,12815
2023,SP,3525607,4371
2023,SP,3525706,36633
2023,SP,3525805,4254
2023,SP,3525854,3056
2023,SP,3525904,443221
2023,SP,3526001,20448
2023,SP,3526100,17154
2023,SP,3526209,27404
2023,SP,3526308,5083
2023,SP,3526407,26261
2023,SP,3526506,9689
2023,SP,3526605,7171
2023,SP,3526704,98161
2023,SP,3526803,66505
2023,SP,3526902,291869
2023,SP,3527009,7014
2023,SP,3527108,74779
2023,SP,3527207,84855
2023,SP,3527256,1950
2023,SP,3527306,51847
2023,SP,3527405,20061
2023,SP,3527504,2372
2023,SP,3527603,12265
2023,SP,3527702,4701
2023,SP,3527801,3981
2023,SP,3527900,2661
2023,SP,3528007,16829
2023,SP,3528106,7481
2023,SP,3528205,3963
2023,SP,3528304,3165
2023,SP,3528403,50027
2023,SP,3528502,93853
2023,SP,3528601,9871
2023,SP,3528700,4573
2023,SP,3528809,12673
2023,SP,3528858,3292
2023,SP,3528908,3513
2023,SP,3529005,237627
2023,SP,3529104,1860
2023,SP,3529203,24881
2023,SP,3529302,79033
2023,SP,3529401,418261
2023,SP,3529500,6159
2023,SP,3529609,4572
2023,SP,3529658,1952
2023,SP,3529708,19441
2023,SP,3529807,11230
2023,SP,3529906,18553
2023,SP,3530003,3126
2023,SP,3530102,27983
2023,SP,3530201,15917
2023,SP,3530300,63337
2023,SP,3530409,4669
2023,SP,3530508,67681
2023,SP,3530607,451505
2023,SP,3530706,153658
2023,SP,3530805,92558
2023,SP,3530904,3722
2023,SP,3531001,1937
2023,SP,3531100,61951
2023,SP,3531209,8627
2023,SP,3531308,47574
2023,SP,3531407,22280
2023,SP,3531506,18151
2023,SP,3531605,4222
2023,SP,3531704,4138
2023,SP,3531803,64662
2023,SP,3531902,27933
2023,SP,3532009,13720
2023,SP,3532058,4034
2023,SP,3532108,3737
2023,SP,3532157,2660
2023,SP,3532207,5713
2023,SP,3532306,6999
2023,SP,3532405,18217
2023,SP,3532504,9699
2023,SP,3532603,9852
2023,SP,3532702,4750
2023,SP,3532801,6693
2023,SP,3532827,8497
2023,SP,3532843,2032
2023,SP,3532868,1062
2023,SP,3532900,9311
2023,SP,3533007,19419
2023,SP,3533106,2156
2023,SP,3533205,4609
2023,SP,3533254,4412
2023,SP,3533304,2837
2023,SP,3533403,62019
2023,SP,3533502,38324
2023,SP,3533601,7391
2023,SP,3533700,4331
2023,SP,3533809,2512
2023,SP,3533908,55074
2023,SP,3534005,4771
2023,SP,3534104,6085
2023,SP,3534203,6024
2023,SP,3534302,38319
2023,SP,3534401,728615
2023,SP,3534500,2470
2023,SP,3534609,31272
2023,SP,3534708,103970
2023,SP,3534757,10294
2023,SP,3534807,7779
2023,SP,3534906,14877
2023,SP,3535002,11476
2023,SP,3535101,9650
2023,SP,3535200,8903
2023,SP,3535309,19594
2023,SP,3535408,14964
2023,SP,3535507,41120
2023,SP,3535606,17667
2023,SP,3535705,6099
2023,SP,3535804,19395
2023,SP,3535903,4031
2023,SP,3536000,10580
2023,SP,3536109,7153
2023,SP,3536208,19233
2023,SP,3536257,2892
2023,SP,3536307,14512
2023,SP,3536406,7955
2023,SP,3536505,110537
2023,SP,3536570,2090
2023,SP,3536604,7400
2023,SP,3536703,44827
2023,SP,3536802,6557
2023,SP,3536901,2787
2023,SP,3537008,15525
2023,SP,3537107,43112
2023,SP,3537156,2804
2023,SP,3537206,11281
2023,SP,3537305,61679
2023,SP,3537404,24095
2023,SP,3537503,8737
2023,SP,3537602,68352
2023,SP,3537701,5519
2023,SP,3537800,52970
2023,SP,3537909,27619
2023,SP,3538006,165428
2023,SP,3538105,14542
2023,SP,3538204,15224
2023,SP,3538303,3264
2023,SP,3538501,12490
2023,SP,3538600,26029
2023,SP,3538709,423323
2023,SP,3538808,29436
2023,SP,3538907,22431
2023,SP,3539004,10885
2023,SP,3539103,18370
2023,SP,3539202,25348
2023,SP,3539301,73545
2023,SP,3539400,15108
2023,SP,3539509,33674
2023,SP,3539608,4389
2023,SP,3539707,3025
2023,SP,3539806,103765
2023,SP,3539905,5592
2023,SP,3540002,20196
2023,SP,3540101,3395
2023,SP,3540200,37607
2023,SP,3540259,4127
2023,SP,3540309,2387
2023,SP,3540408,4127
2023,SP,3540507,10451
2023,SP,3540606,56497
2023,SP,3540705,52649
2023,SP,3540754,20392
2023,SP,3540804,18496
2023,SP,3540853,2578
2023,SP,3540903,17078
2023,SP,3541000,349935
2023,SP,3541059,5126
2023,SP,3541109,3804
2023,SP,3541208,14490
2023,SP,3541307,39505
2023,SP,3541406,225668
2023,SP,3541505,35201
2023,SP,3541604,35131
2023,SP,3541653,3405
2023,SP,3541703,13163
2023,SP,3541802,3265
2023,SP,3541901,9159
2023,SP,3542008,7038
2023,SP,3542107,8965
2023,SP,3542206,28588
2023,SP,3542305,4494
2023,SP,3542404,20145
2023,SP,3542503,7662
2023,SP,3542602,59947
2023,SP,3542701,6404
2023,SP,3542800,3132
2023,SP,3542909,10989
2023,SP,3543006,18627
2023,SP,3543105,4608
2023,SP,3543204,4677
2023,SP,3543238,2025
2023,SP,3543253,7450
2023,SP,3543303,115559
2023,SP,3543402,698642
2023,SP,3543501,5599
2023,SP,3543600,4049
2023,SP,3543709,9098
2023,SP,3543808,9259
2023,SP,3543907,201418
2023,SP,3544004,31328
2023,SP,3544103,44170
2023,SP,3544202,10309
2023,SP,3544251,17440
2023,SP,3544301,10832
2023,SP,3544400,2700
2023,SP,3544509,3833
2023,SP,3544608,5112
2023,SP,3544707,2474
2023,SP,3544806,6437
2023,SP,3544905,11411
2023,SP,3545001,15202
2023,SP,3545100,4808
2023,SP,3545159,8161
2023,SP,3545209,134319
2023,SP,3545308,43748
2023,SP,3545407,9050
2023,SP,3545506,3645
2023,SP,3545605,14018
2023,SP,3545704,6393
2023,SP,3545803,183347
2023,SP,3546009,13975
2023,SP,3546108,2598
2023,SP,3546207,4277
2023,SP,3546256,2116
2023,SP,3546306,28864
2023,SP,3546405,46442
2023,SP,3546504,6118
2023,SP,3546603,34794
2023,SP,3546702,23611
2023,SP,3546801,53174
2023,SP,3546900,7149
2023,SP,3547007,5243
2023,SP,3547106,2956
2023,SP,3547205,1670
2023,SP,3547304,154105
2023,SP,3547403,2733
2023,SP,3547502,24833
2023,SP,3547601,23411
2023,SP,3547650,1645
2023,SP,3547700,17963
2023,SP,3547809,748919
2023,SP,3547908,6775
2023,SP,3548005,23244
2023,SP,3548054,8379
2023,SP,3548104,6126
2023,SP,3548203,7133
2023,SP,3548302,3000
2023,SP,3548401,3899
2023,SP,3548500,418608
2023,SP,3548609,11674
2023,SP,3548708,810729
2023,SP,3548807,165655
2023,SP,3548906,254857
2023,SP,3549003,2602
2023,SP,3549102,92547
2023,SP,3549201,2580
2023,SP,3549250,1846
2023,SP,3549300,2242
2023,SP,3549409,48558
2023,SP,3549508,7626
2023,SP,3549607,3853
2023,SP,3549706,52205
2023,SP,3549805,480393
2023,SP,3549904,697054
2023,SP,3549953,16067
2023,SP,3550001,10337
2023,SP,3550100,37289
2023,SP,3550209,32039
2023,SP,3550308,11451999
2023,SP,3550407,38256
2023,SP,3550506,7217
2023,SP,3550605,79484
2023,SP,3550704,81595
2023,SP,3550803,10441
2023,SP,3550902,13442
2023,SP,3551009,329911
2023,SP,3551108,10369
2023,SP,3551207,3704
2023,SP,3551306,3130
2023,SP,3551405,12746
2023,SP,3551504,43909
2023,SP,3551603,29894
2023,SP,3551702,126887
2023,SP,3551801,12730
2023,SP,3551900,14576
2023,SP,3552007,6186
2023,SP,3552106,40122
2023,SP,3552205,723682
2023,SP,3552304,7355
2023,SP,3552403,279545
2023,SP,3552502,307429
2023,SP,3552551,3408
2023,SP,3552601,11323
2023,SP,3552700,14769
2023,SP,3552809,273542
2023,SP,3552908,6260
2023,SP,3553005,12669
2023,SP,3553104,5677
2023,SP,3553203,6548
2023,SP,3553302,21435
2023,SP,3553401,25265
2023,SP,3553500,7996
2023,SP,3553609,11816
2023,SP,3553658,2619
2023,SP,3553708,52260
2023,SP,3553807,24350
2023,SP,3553856,6876
2023,SP,3553906,6536
2023,SP,3553955,14882
2023,SP,3554003,123942
2023,SP,3554102,310739
2023,SP,3554201,4127
2023,SP,3554300,22173
2023,SP,3554409,7904
2023,SP,3554508,37663
2023,SP,3554607,2464
2023,SP,3554656,2046
2023,SP,3554706,9335
2023,SP,3554755,1682
2023,SP,3554805,51173
2023,SP,3554904,6804
2023,SP,3554953,6778
2023,SP,3555000,63928
2023,SP,3555109,15854
2023,SP,3555208,1818
2023,SP,3555307,1669
2023,SP,3555356,5365
2023,SP,3555406,92981
2023,SP,3555505,5132
2023,SP,3555604,10394
2023,SP,3555703,1603
2023,SP,3555802,8833
2023,SP,3555901,1387
2023,SP,3556008,13744
2023,SP,3556107,14098
2023,SP,3556206,126373
2023,SP,3556305,24241
2023,SP,3556354,10512
2023,SP,3556404,40133
2023,SP,3556453,50415
2023,SP,3556503,115771
2023,SP,3556602,10176
2023,SP,3556701,76540
2023,SP,3556800,17414
2023,SP,3556909,8109
2023,SP,3556958,1794
2023,SP,3557006,127923
2023,SP,3557105,96634
2023,SP,3557154,2692
2023,SP,3557204,12211
2023,SP,3557303,11295
2024,SP,3500105,35642
2024,SP,3500204,4478
2024,SP,3500303,32888
2024,SP,3500402,7470
2024,SP,3500501,18245
2024,SP,3500550,7407
2024,SP,3500600,2829
2024,SP,3500709,38879
2024,SP,3500758,6330
2024,SP,3500808,4556
2024,SP,3500907,3479
2024,SP,3501004,17156
2024,SP,3501103,3883
2024,SP,3501152,17591
2024,SP,3501202,3978
2024,SP,3501301,28250
2024,SP,3501400,4896
2024,SP,3501509,2923
2024,SP,3501608,246655
2024,SP,3501707,33757
2024,SP,3501806,5975
2024,SP,3501905,69717
2024,SP,3502002,4684
2024,SP,3502101,61473
2024,SP,3502200,24512
2024,SP,3502309,5766
2024,SP,3502408,4108
2024,SP,3502507,33223
2024,SP,3502606,4124
2024,SP,3502705,24886
2024,SP,3502754,22168
2024,SP,3502804,207775
2024,SP,3502903,33656
2024,SP,3503000,5526
2024,SP,3503109,7050
2024,SP,3503158,2355
2024,SP,3503208,252318
2024,SP,3503307,135331
2024,SP,3503356,2085
2024,SP,3503406,8280
2024,SP,3503505,3625
2024,SP,3503604,10257
2024,SP,3503703,7653
2024,SP,3503802,53157
2024,SP,3503901,89943
2024,SP,3503950,1873
2024,SP,3504008,104642
2024,SP,3504107,166043
2024,SP,3504206,13873
2024,SP,3504305,4519
2024,SP,3504404,11438
2024,SP,3504503,96098
2024,SP,3504602,28909
2024,SP,3504701,3963
2024,SP,3504800,9854
2024,SP,3504909,10109
2024,SP,3505005,3618
2024,SP,3505104,5659
2024,SP,3505203,32405
2024,SP,3505302,35159
2024,SP,3505351,5256
2024,SP,3505401,6922
2024,SP,3505500,126600
2024,SP,3505609,33181
2024,SP,3505708,330339
2024,SP,3505807,21900
2024,SP,3505906,59873
2024,SP,3506003,391740
2024,SP,3506102,78210
2024,SP,3506201,2642
2024,SP,3506300,11852
2024,SP,3506359,66873
2024,SP,3506409,7455
2024,SP,3506508,122988
2024,SP,3506607,30526
2024,SP,3506706,13135
2024,SP,3506805,11467
2024,SP,3506904,10688
2024,SP,3507001,63415
2024,SP,3507100,22501
2024,SP,3507159,3610
2024,SP,3507209,928
2024,SP,3507308,4823
2024,SP,3507407,14415
2024,SP,3507456,2787
2024,SP,3507506,150442
2024,SP,3507605,184634
2024,SP,3507704,5466
2024,SP,3507753,2605
2024,SP,3507803,26167
2024,SP,3507902,24423
2024,SP,3508009,20674
2024,SP,3508108,17597
2024,SP,3508207,4447
2024,SP,3508306,4362
2024,SP,3508405,48473
2024,SP,3508504,99678
2024,SP,3508603,32482
2024,SP,3508702,17266
2024,SP,3508801,16905
2024,SP,3508900,3745
2024,SP,3509007,98257
2024,SP,3509106,5585
2024,SP,3509205,97363
2024,SP,3509254,29257
2024,SP,3509304,9232
2024,SP,3509403,24217
2024,SP,3509452,6077
2024,SP,3509502,1185977
2024,SP,3509601,79663
2024,SP,3509700,47983
2024,SP,3509809,4991
2024,SP,3509908,12489
2024,SP,3509957,5049
2024,SP,3510005,30172
2024,SP,3510104,2951
2024,SP,3510153,6524
2024,SP,3510203,47403
2024,SP,3510302,23597
2024,SP,3510401,51318
2024,SP,3510500,141084
2024,SP,3510609,398462
2024,SP,3510708,11491
2024,SP,3510807,28786
2024,SP,3510906,2855
2024,SP,3511003,20418
2024,SP,3511102,119172
2024,SP,3511201,7105
2024,SP,3511300,13160
2024,SP,3511409,22076
2024,SP,3511508,46217
2024,SP,3511607,19588
2024,SP,3511706,15798
2024,SP,3511904,7087
2024,SP,3512001,18842
2024,SP,3512100,6781
2024,SP,3512209,29034
2024,SP,3512308,15381
2024,SP,3512407,25130
2024,SP,3512506,5498
2024,SP,3512605,4295
2024,SP,3512704,4285
2024,SP,3512803,61204
2024,SP,3512902,8968
2024,SP,3513009,287004
2024,SP,3513108,34252
2024,SP,3513207,9543
2024,SP,3513306,2129
2024,SP,3513405,76513
2024,SP,3513504,115082
2024,SP,3513603,22456
2024,SP,3513702,32622
2024,SP,3513801,404118
2024,SP,3513850,1641
2024,SP,3513900,11314
2024,SP,3514007,8958
2024,SP,3514106,24855
2024,SP,3514205,2250
2024,SP,3514304,8186
2024,SP,3514403,46664
2024,SP,3514502,12529
2024,SP,3514601,9719
2024,SP,3514700,6295
2024,SP,3514809,13162
2024,SP,3514908,18103
2024,SP,3514924,3189
2024,SP,3514957,2353
2024,SP,3515004,259323
2024,SP,3515103,68805
2024,SP,3515129,3062
2024,SP,3515152,20139
2024,SP,3515186,40681
2024,SP,3515194,4217
2024,SP,3515202,9655
2024,SP,3515301,2749
2024,SP,3515350,7928
2024,SP,3515400,16984
2024,SP,3515509,73286
2024,SP,3515608,6066
2024,SP,3515657,1689
2024,SP,3515707,185622
2024,SP,3515806,1492
2024,SP,3515905,2756
2024,SP,3516002,13171
2024,SP,3516101,3987
2024,SP,3516200,364331
2024,SP,3516309,171107
2024,SP,3516408,149786
2024,SP,3516507,2811
2024,SP,3516606,6435
2024,SP,3516705,43115
2024,SP,3516804,3235
2024,SP,3516853,4797
2024,SP,3516903,10449
2024,SP,3517000,10355
2024,SP,3517109,4173
2024,SP,3517208,11459
2024,SP,3517307,5606
2024,SP,3517406,40424
2024,SP,3517505,22316
2024,SP,3517604,17256
2024,SP,3517703,18790
2024,SP,3517802,7486
2024,SP,3517901,10542
2024,SP,3518008,1999
2024,SP,3518107,6531
2024,SP,3518206,31872
2024,SP,3518305,32436
2024,SP,3518404,121710
2024,SP,3518503,15268
2024,SP,3518602,38609
2024,SP,3518701,294973
